"","Nb","Name","Label","Type","CX..pix.","CY..pix.","CZ..pix.","CX..unit.","CY..unit.","CZ..unit.","Xmin..pix.","Ymin..pix.","Zmin..pix.","Xmax..pix.","Ymax..pix.","Zmax..pix.","VolBounding..pix.","RatioVolbox","Vol..unit.","Vol..pix.","Surf..unit.","Surf..pix.","SurfCorr..pix.","Comp..pix.","Spher..pix.","CompCorr..pix.","SpherCorr..pix.","Comp..unit.","Spher..unit.","CompDiscrete","Ell_MajRad","Ell_Elon","Ell_Flatness","volEllipsoid..unit.","RatioVolEllipsoid","DCMin..unit.","DCMax..unit.","DCMean..unit.","DCSD..unit.","X"
"28107",28106,"obj28107-val28107",28107,0,699,573,7,168.109587248876,137.806571521611,1.68350087373695,699,573,7,699,573,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28117",28116,"obj28117-val28117",28117,0,671,574,7,161.375583753928,138.04707164643,1.68350087373695,671,574,7,671,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28118",28117,"obj28118-val28118",28118,0,672,574,7,161.616083878748,138.04707164643,1.68350087373695,672,574,7,672,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28119",28118,"obj28119-val28119",28119,0,674,574,7,162.097084128387,138.04707164643,1.68350087373695,674,574,7,674,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28120",28119,"obj28120-val28120",28120,0,687,574,7,165.223585751041,138.04707164643,1.68350087373695,687,574,7,687,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28121",28120,"obj28121-val28121",28121,0,688,574,7,165.464085875861,138.04707164643,1.68350087373695,688,574,7,688,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28122",28121,"obj28122-val28122",28122,0,690,574,7,165.9450861255,138.04707164643,1.68350087373695,690,574,7,690,574,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28131",28130,"obj28131-val28131",28131,0,660,575,7,158.730082380913,138.28757177125,1.68350087373695,660,575,7,660,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28132",28131,"obj28132-val28132",28132,0,661,575,7,158.970582505732,138.28757177125,1.68350087373695,661,575,7,661,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28133",28132,"obj28133-val28133",28133,0,667,575,7,160.41358325465,138.28757177125,1.68350087373695,667,575,7,667,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28134",28133,"obj28134-val28134",28134,0,669,575,7,160.894583504289,138.28757177125,1.68350087373695,669,575,7,669,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28135",28134,"obj28135-val28135",28135,0,671,575,7,161.375583753928,138.28757177125,1.68350087373695,671,575,7,671,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28136",28135,"obj28136-val28136",28136,0,673,575,7,161.856584003567,138.28757177125,1.68350087373695,673,575,7,673,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28137",28136,"obj28137-val28137",28137,0,678,575,7,163.059084627665,138.28757177125,1.68350087373695,678,575,7,678,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28138",28137,"obj28138-val28138",28138,0,679,575,7,163.299584752484,138.28757177125,1.68350087373695,679,575,7,679,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28139",28138,"obj28139-val28139",28139,0,680,575,7,163.540084877304,138.28757177125,1.68350087373695,680,575,7,680,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28140",28139,"obj28140-val28140",28140,0,685,575,7,164.742585501402,138.28757177125,1.68350087373695,685,575,7,685,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28141",28140,"obj28141-val28141",28141,0,686,575,7,164.983085626221,138.28757177125,1.68350087373695,686,575,7,686,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28142",28141,"obj28142-val28142",28142,0,687,575,7,165.223585751041,138.28757177125,1.68350087373695,687,575,7,687,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28143",28142,"obj28143-val28143",28143,0,695,575,7,167.147586749598,138.28757177125,1.68350087373695,695,575,7,695,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28144",28143,"obj28144-val28144",28144,0,703,575,7,169.071587748154,138.28757177125,1.68350087373695,703,575,7,703,575,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28154",28153,"obj28154-val28154",28154,0,661,576,7,158.970582505732,138.528071896069,1.68350087373695,661,576,7,661,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28155",28154,"obj28155-val28155",28155,0,663,576,7,159.451582755371,138.528071896069,1.68350087373695,663,576,7,663,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28156",28155,"obj28156-val28156",28156,0,666,576,7,160.17308312983,138.528071896069,1.68350087373695,666,576,7,666,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28157",28156,"obj28157-val28157",28157,0,670,576,7,161.135083629108,138.528071896069,1.68350087373695,670,576,7,670,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28158",28157,"obj28158-val28158",28158,0,677,576,7,162.818584502845,138.528071896069,1.68350087373695,677,576,7,677,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28159",28158,"obj28159-val28159",28159,0,678,576,7,163.059084627665,138.528071896069,1.68350087373695,678,576,7,678,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28160",28159,"obj28160-val28160",28160,0,682,576,7,164.021085126943,138.528071896069,1.68350087373695,682,576,7,682,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28161",28160,"obj28161-val28161",28161,0,683,576,7,164.261585251763,138.528071896069,1.68350087373695,683,576,7,683,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28162",28161,"obj28162-val28162",28162,0,684,576,7,164.502085376582,138.528071896069,1.68350087373695,684,576,7,684,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28163",28162,"obj28163-val28163",28163,0,685,576,7,164.742585501402,138.528071896069,1.68350087373695,685,576,7,685,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28164",28163,"obj28164-val28164",28164,0,687,576,7,165.223585751041,138.528071896069,1.68350087373695,687,576,7,687,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28165",28164,"obj28165-val28165",28165,0,695,576,7,167.147586749598,138.528071896069,1.68350087373695,695,576,7,695,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28166",28165,"obj28166-val28166",28166,0,697,576,7,167.628586999237,138.528071896069,1.68350087373695,697,576,7,697,576,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28169",28168,"obj28169-val28169",28169,0,658,577,7,158.249082131274,138.768572020889,1.68350087373695,658,577,7,658,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28170",28169,"obj28170-val28170",28170,0,666,577,7,160.17308312983,138.768572020889,1.68350087373695,666,577,7,666,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28171",28170,"obj28171-val28171",28171,0,671,577,7,161.375583753928,138.768572020889,1.68350087373695,671,577,7,671,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28172",28171,"obj28172-val28172",28172,0,672,577,7,161.616083878748,138.768572020889,1.68350087373695,672,577,7,672,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28173",28172,"obj28173-val28173",28173,0,674,577,7,162.097084128387,138.768572020889,1.68350087373695,674,577,7,674,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28174",28173,"obj28174-val28174",28174,0,679,577,7,163.299584752484,138.768572020889,1.68350087373695,679,577,7,679,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28175",28174,"obj28175-val28175",28175,0,680,577,7,163.540084877304,138.768572020889,1.68350087373695,680,577,7,680,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28176",28175,"obj28176-val28176",28176,0,682,577,7,164.021085126943,138.768572020889,1.68350087373695,682,577,7,682,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28177",28176,"obj28177-val28177",28177,0,687,577,7,165.223585751041,138.768572020889,1.68350087373695,687,577,7,687,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28178",28177,"obj28178-val28178",28178,0,690,577,7,165.9450861255,138.768572020889,1.68350087373695,690,577,7,690,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28179",28178,"obj28179-val28179",28179,0,692,577,7,166.426086375139,138.768572020889,1.68350087373695,692,577,7,692,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28180",28179,"obj28180-val28180",28180,0,694,577,7,166.907086624778,138.768572020889,1.68350087373695,694,577,7,694,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28181",28180,"obj28181-val28181",28181,0,697,577,7,167.628586999237,138.768572020889,1.68350087373695,697,577,7,697,577,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28188",28187,"obj28188-val28188",28188,0,657,578,7,158.008582006454,139.009072145708,1.68350087373695,657,578,7,657,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28189",28188,"obj28189-val28189",28189,0,681,578,7,163.780585002124,139.009072145708,1.68350087373695,681,578,7,681,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28190",28189,"obj28190-val28190",28190,0,682,578,7,164.021085126943,139.009072145708,1.68350087373695,682,578,7,682,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28191",28190,"obj28191-val28191",28191,0,683,578,7,164.261585251763,139.009072145708,1.68350087373695,683,578,7,683,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28192",28191,"obj28192-val28192",28192,0,684,578,7,164.502085376582,139.009072145708,1.68350087373695,684,578,7,684,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28193",28192,"obj28193-val28193",28193,0,692,578,7,166.426086375139,139.009072145708,1.68350087373695,692,578,7,692,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28194",28193,"obj28194-val28194",28194,0,698,578,7,167.869087124056,139.009072145708,1.68350087373695,698,578,7,698,578,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28202",28201,"obj28202-val28202",28202,0,671,579,7,161.375583753928,139.249572270528,1.68350087373695,671,579,7,671,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28203",28202,"obj28203-val28203",28203,0,672,579,7,161.616083878748,139.249572270528,1.68350087373695,672,579,7,672,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28204",28203,"obj28204-val28204",28204,0,673,579,7,161.856584003567,139.249572270528,1.68350087373695,673,579,7,673,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28205",28204,"obj28205-val28205",28205,0,674,579,7,162.097084128387,139.249572270528,1.68350087373695,674,579,7,674,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28206",28205,"obj28206-val28206",28206,0,676,579,7,162.578084378026,139.249572270528,1.68350087373695,676,579,7,676,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28207",28206,"obj28207-val28207",28207,0,680,579,7,163.540084877304,139.249572270528,1.68350087373695,680,579,7,680,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28208",28207,"obj28208-val28208",28208,0,684,579,7,164.502085376582,139.249572270528,1.68350087373695,684,579,7,684,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28209",28208,"obj28209-val28209",28209,0,686,579,7,164.983085626221,139.249572270528,1.68350087373695,686,579,7,686,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28210",28209,"obj28210-val28210",28210,0,688,579,7,165.464085875861,139.249572270528,1.68350087373695,688,579,7,688,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28211",28210,"obj28211-val28211",28211,0,689,579,7,165.70458600068,139.249572270528,1.68350087373695,689,579,7,689,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28212",28211,"obj28212-val28212",28212,0,690,579,7,165.9450861255,139.249572270528,1.68350087373695,690,579,7,690,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28213",28212,"obj28213-val28213",28213,0,702,579,7,168.831087623334,139.249572270528,1.68350087373695,702,579,7,702,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28214",28213,"obj28214-val28214",28214,0,706,579,7,169.793088122613,139.249572270528,1.68350087373695,706,579,7,706,579,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28223",28222,"obj28223-val28223",28223,0,657,580,7,158.008582006454,139.490072395348,1.68350087373695,657,580,7,657,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28224",28223,"obj28224-val28224",28224,0,673,580,7,161.856584003567,139.490072395348,1.68350087373695,673,580,7,673,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28225",28224,"obj28225-val28225",28225,0,677,580,7,162.818584502845,139.490072395348,1.68350087373695,677,580,7,677,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28226",28225,"obj28226-val28226",28226,0,678,580,7,163.059084627665,139.490072395348,1.68350087373695,678,580,7,678,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28227",28226,"obj28227-val28227",28227,0,682,580,7,164.021085126943,139.490072395348,1.68350087373695,682,580,7,682,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28228",28227,"obj28228-val28228",28228,0,683,580,7,164.261585251763,139.490072395348,1.68350087373695,683,580,7,683,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28229",28228,"obj28229-val28229",28229,0,685,580,7,164.742585501402,139.490072395348,1.68350087373695,685,580,7,685,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28230",28229,"obj28230-val28230",28230,0,688,580,7,165.464085875861,139.490072395348,1.68350087373695,688,580,7,688,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28231",28230,"obj28231-val28231",28231,0,697,580,7,167.628586999237,139.490072395348,1.68350087373695,697,580,7,697,580,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28236",28235,"obj28236-val28236",28236,0,675,581,7,162.337584253206,139.730572520167,1.68350087373695,675,581,7,675,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28237",28236,"obj28237-val28237",28237,0,681,581,7,163.780585002124,139.730572520167,1.68350087373695,681,581,7,681,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28238",28237,"obj28238-val28238",28238,0,682,581,7,164.021085126943,139.730572520167,1.68350087373695,682,581,7,682,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28239",28238,"obj28239-val28239",28239,0,686,581,7,164.983085626221,139.730572520167,1.68350087373695,686,581,7,686,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28240",28239,"obj28240-val28240",28240,0,690,581,7,165.9450861255,139.730572520167,1.68350087373695,690,581,7,690,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28241",28240,"obj28241-val28241",28241,0,693,581,7,166.666586499958,139.730572520167,1.68350087373695,693,581,7,693,581,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28243",28242,"obj28243-val28243",28243,0,652,582,7,156.806081382356,139.971072644987,1.68350087373695,652,582,7,652,582,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28244",28243,"obj28244-val28244",28244,0,672,582,7,161.616083878748,139.971072644987,1.68350087373695,672,582,7,672,582,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28245",28244,"obj28245-val28245",28245,0,680,582,7,163.540084877304,139.971072644987,1.68350087373695,680,582,7,680,582,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
"28246",28245,"obj28246-val28246",28246,0,681,582,7,163.780585002124,139.971072644987,1.68350087373695,681,582,7,681,582,7,1,1,0.0139106017837957,1,0.347041860229357,6,0,0.523598775598299,0.805996150842667,Inf,Inf,0.523598775598299,0.805996150842667,NA,0,NA,NA,NA,NA,0,0,0,NA,NA
